code_insee,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3
19123,23150.0,8.666666666666666,14143.333333333334,37336.666666666664,2.6333333333333333,0.22866666666666666,18346.666666666668,29230.0
19272,21085.714285714286,17.857142857142858,11537.142857142857,35198.57142857143,3.085714285714286,0.25742857142857145,15754.285714285714,27532.85714285714
19275,21142.0,14.6,12726.0,34354.0,2.7199999999999998,0.248,16392.0,26818.0
21038,20706.666666666668,16.0,12253.333333333334,32113.333333333332,2.6,0.22366666666666668,16070.0,26170.0
21054,22918.88888888889,14.11111111111111,13053.333333333334,42442.22222222222,3.244444444444445,0.2887777777777778,17373.333333333332,30602.222222222223
21154,19846.666666666668,22.333333333333332,10170.0,33616.666666666664,3.3000000000000003,0.269,14616.666666666666,25816.666666666668
21166,17648.571428571428,32.42857142857143,10468.57142857143,29340.0,2.8000000000000003,0.233,13514.285714285714,23267.14285714286
21171,23690.0,9.75,14102.5,37720.0,2.7,0.22275,18260.0,29495.0
21231,23023.833333333332,16.733333333333334,12316.166666666666,40173.666666666664,3.2733333333333334,0.2704333333333333,17097.333333333332,30489.166666666668
21278,29300.0,5.5,16337.5,54575.0,3.325,0.28275,21987.5,39000.0
21292,22350.0,11.5,13505.0,33135.0,2.45,0.199,17695.0,27645.0
21355,20910.0,18.666666666666668,12346.666666666666,34163.333333333336,2.8000000000000003,0.22666666666666666,16170.0,27716.666666666668
21390,25130.0,6.0,15150.0,41660.0,2.75,0.235,19410.0,31785.0
21425,20126.666666666668,19.0,10923.333333333334,33293.333333333336,3.0666666666666664,0.24733333333333332,15160.0,25816.666666666668
21464,23205.0,10.0,13815.0,41980.0,3.05,0.275,18270.0,29530.0
21515,21975.0,14.75,13237.5,33700.0,2.6,0.2105,17140.0,27632.5
21540,25355.0,7.5,15275.0,40285.0,2.7,0.22275,19537.5,31975.0
21603,21595.0,18.5,11660.0,39060.0,3.35,0.27349999999999997,15935.0,28520.0
