commune_code,commune_name,postal_code,dept_code,region_code,population
27142,Champenard,27600,27,28,294
27144,Champigny-la-Futelaye,27220,27,28,271
27146,La Chapelle-Bayvel,27260,27,28,387
27147,La Chapelle-du-Bois-des-Faulx,27930,27,28,637
27148,La Chapelle-Gauthier,27270,27,28,406
27149,La Chapelle-Hareng,27230,27,28,119
27151,Charleval,27380,27,28,1701
27152,Château-sur-Epte,27420,27,28,659
27153,Chauvincourt-Provemont,27150,27,28,397
27154,Chavigny-Bailleul,27220,27,28,566
27155,Chennebrun,27820,27,28,103
27156,Chéronvilliers,27250,27,28,455
27157,Marbois,27160,27,28,1320
27158,Cierrey,27930,27,28,805
27161,Claville,27180,27,28,1078
27162,Collandres-Quincarnon,27190,27,28,267
27163,Colletot,27500,27,28,177
27164,Combon,27170,27,28,823
27165,Conches-en-Ouche,27190,27,28,4838
27167,Condé-sur-Risle,27290,27,28,652
27168,Connelles,27430,27,28,170
27169,Conteville,27210,27,28,1038
27170,Cormeilles,27260,27,28,1105
27171,Le Cormier,27120,27,28,361
27173,Corneville-la-Fouquetière,27300,27,28,121
27174,Corneville-sur-Risle,27500,27,28,1379
27176,Coudray,27150,27,28,216
27177,Coudres,27220,27,28,536
27179,Courbépine,27300,27,28,733
27180,Courcelles-sur-Seine,27940,27,28,2167
27181,Courdemanche,27320,27,28,590
27182,Courteilles,27130,27,28,179
27183,La Couture-Boussey,27750,27,28,2295
27184,Crasville,27400,27,28,121
27185,Crestot,27110,27,28,544
27187,Criquebeuf-la-Campagne,27110,27,28,350
27188,Criquebeuf-sur-Seine,27340,27,28,1549
27189,La Croisille,27190,27,28,405
27190,Croisy-sur-Eure,27120,27,28,222
27191,Clef Vallée d'Eure,27490,27,28,2490
27192,Crosville-la-Vieille,27110,27,28,613
27193,Croth,27530,27,28,1416
27194,Cuverville,27700,27,28,248
27196,Les Damps,27340,27,28,1322
27198,Mesnils-sur-Iton,27160,27,28,6078
27199,Dangu,27720,27,28,527
27200,Dardez,27930,27,28,130
27201,Daubeuf-la-Campagne,27110,27,28,245
27202,Daubeuf-près-Vatteville,27430,27,28,460
27203,Douains,27120,27,28,450
27204,Doudeauville-en-Vexin,27150,27,28,261
27205,Douville-sur-Andelle,27380,27,28,413
27206,Droisy,27320,27,28,455
27207,Drucourt,27230,27,28,568
27208,Duranville,27230,27,28,140
27209,Écaquelon,27290,27,28,607
27210,Écardenville-la-Campagne,27170,27,28,441
27212,Écauville,27110,27,28,116
27213,Vexin-sur-Epte,27420,27,28,6015
27214,Écouis,27440,27,28,863
27215,Ecquetot,27110,27,28,388
27216,Émalleville,27930,27,28,472
27217,Émanville,27190,27,28,538
27218,Épaignes,27260,27,28,1597
27219,Épégard,27110,27,28,523
27220,Épieds,27730,27,28,358
27222,Épreville-en-Lieuvin,27560,27,28,199
27224,Épreville-près-le-Neubourg,27110,27,28,438
27226,Étrépagny,27150,27,28,3670
27227,Étréville,27350,27,28,651
27228,Éturqueraye,27350,27,28,303
27229,Évreux,27000,27,28,49360
27230,Ézy-sur-Eure,27530,27,28,3644
27231,Fains,27120,27,28,409
27232,Farceaux,27150,27,28,343
27233,Fatouville-Grestain,27210,27,28,701
27234,Fauville,27930,27,28,313
27235,Faverolles-la-Campagne,27190,27,28,152
27237,Le Favril,27230,27,28,185
27238,Ferrières-Haut-Clocher,27190,27,28,1097
27239,Ferrières-Saint-Hilaire,27270,27,28,430
27240,La Ferrière-sur-Risle,27760,27,28,191
27241,Feuguerolles,27110,27,28,167
27242,Le Fidelaire,27190,27,28,1025
27243,Fiquefleur-Équainville,27210,27,28,736
27245,Fleury-la-Forêt,27480,27,28,292
27246,Fleury-sur-Andelle,27380,27,28,1801
27247,Flipou,27380,27,28,320
27248,Folleville,27230,27,28,193
27249,Fontaine-Bellenger,27600,27,28,1056
27251,Fontaine-l'Abbé,27470,27,28,551
27252,Fontaine-la-Louvet,27230,27,28,351
27254,Fontaine-sous-Jouy,27120,27,28,849
27256,La Forêt-du-Parc,27220,27,28,642
27258,Fort-Moville,27210,27,28,501
27259,Foucrainville,27220,27,28,89
27260,Foulbec,27210,27,28,642
27261,Fouqueville,27370,27,28,444
27263,Le Perrey,27500,27,28,1224
27266,Franqueville,27800,27,28,300
27267,Freneuse-sur-Risle,27290,27,28,331
27269,Fresne-Cauverville,27260,27,28,189
27271,Fresney,27220,27,28,314
27273,Gadencourt,27120,27,28,364
27275,Gaillon,27600,27,28,6746
27276,Gamaches-en-Vexin,27150,27,28,295
27277,La Baronnie,27220,27,28,771
27278,Garennes-sur-Eure,27780,27,28,1996
27279,Gasny,27620,27,28,3062
27280,Gauciel,27930,27,28,1117
27281,Gaudreville-la-Rivière,27190,27,28,234
27282,Gauville-la-Campagne,27930,27,28,652
27284,Gisors,27140,27,28,12410
27285,Giverny,27620,27,28,430
27286,Giverville,27560,27,28,381
27287,Glisolles,27190,27,28,838
27288,Glos-sur-Risle,27290,27,28,584
27289,La Goulafrière,27390,27,28,170
27290,Goupil-Othon,27170,27,28,1220
27291,Gournay-le-Guérin,27580,27,28,118
27294,Val d'Orger,27380,27,28,986
27295,Grand-Camp,27270,27,28,452
27298,Graveron-Sémerville,27110,27,28,322
27299,Gravigny,27930,27,28,4012
27300,Grosley-sur-Risle,27170,27,28,522
27301,Grossœuvre,27220,27,28,1455
27302,Le Bosc du Theil,27370,27,28,1310
27304,Guerny,27720,27,28,150
27306,Guichainville,27930,27,28,3087
27307,Guiseniers,27700,27,28,493
27309,L'Habit,27220,27,28,476
27310,Hacqueville,27150,27,28,394
27311,Harcourt,27800,27,28,1062
27312,Hardencourt-Cocherel,27120,27,28,298
27313,La Harengère,27370,27,28,588
27315,Harquency,27700,27,28,271
27316,Hauville,27350,27,28,1247
27317,La Haye-Aubrée,27350,27,28,402
27318,La Haye-de-Calleville,27800,27,28,253
27319,La Haye-de-Routot,27350,27,28,285
27320,La Haye-du-Theil,27370,27,28,331
27321,La Haye-le-Comte,27400,27,28,151
27322,La Haye-Malherbe,27400,27,28,1409
27323,La Haye-Saint-Sylvestre,27330,27,28,285
27324,Hébécourt,27150,27,28,628
27325,Hecmanville,27800,27,28,199
27326,Hécourt,27120,27,28,325
27327,Hectomare,27110,27,28,220
27329,Hennezis,27700,27,28,744
27330,Herqueville,27430,27,28,122
27331,Heubécourt-Haricourt,27630,27,28,463
27332,Heudebouville,27400,27,28,821
27333,Heudicourt,27860,27,28,713
27334,Heudreville-en-Lieuvin,27230,27,28,117
27335,Heudreville-sur-Eure,27400,27,28,1065
27336,La Heunière,27950,27,28,450
27337,Heuqueville,27700,27,28,353
27338,Les Hogues,27910,27,28,674
27339,Hondouville,27400,27,28,827
27340,Honguemare-Guenouville,27310,27,28,704
27341,L'Hosmes,27570,27,28,65
27342,Houetteville,27400,27,28,193
27343,Houlbec-Cocherel,27120,27,28,1280
27345,La Houssaye,27410,27,28,209
27346,Houville-en-Vexin,27440,27,28,232
27347,Huest,27930,27,28,775
27348,Igoville,27460,27,28,1689
27349,Illeville-sur-Montfort,27290,27,28,856
27350,Illiers-l'Évêque,27770,27,28,1014
27351,Incarville,27400,27,28,1353
27353,Irreville,27930,27,28,474
27354,Iville,27110,27,28,426
27355,Ivry-la-Bataille,27540,27,28,2609
27358,Jouy-sur-Eure,27120,27,28,541
27359,Juignettes,27250,27,28,282
27360,Jumelles,27220,27,28,324
27361,La Lande-Saint-Léger,27210,27,28,405
27363,Le Landin,27350,27,28,254
27364,Launay,27470,27,28,177
27365,Léry,27690,27,28,1975
27366,Letteguives,27910,27,28,209
27367,Lieurey,27560,27,28,1465
27368,Lignerolles,27220,27,28,362
27369,Lilly,27480,27,28,73
27370,Lisors,27440,27,28,290
27371,Livet-sur-Authou,27800,27,28,163
27372,Longchamps,27150,27,28,662
27373,Lorleau,27480,27,28,99
27374,Louversey,27190,27,28,497
27375,Louviers,27400,27,28,18705
27376,Louye,27650,27,28,210
27377,Lyons-la-Forêt,27480,27,28,756
27378,La Madeleine-de-Nonancourt,27320,27,28,1150
27379,Mainneville,27150,27,28,445
27380,Malleville-sur-le-Bec,27800,27,28,264
27381,Malouy,27300,27,28,174
27382,Mandeville,27370,27,28,356
27383,Mandres,27130,27,28,348
27384,Manneville-la-Raoult,27210,27,28,474
27385,Manneville-sur-Risle,27500,27,28,1417
27386,Le Manoir,27460,27,28,1272
27388,Marais-Vernier,27680,27,28,469
27389,Marbeuf,27110,27,28,491
27390,Marcilly-la-Campagne,27320,27,28,1118
27391,Marcilly-sur-Eure,27810,27,28,1607
27392,Martagny,27150,27,28,136
27393,Martainville,27210,27,28,498
27394,Martot,27340,27,28,464
27395,Mélicourt,27390,27,28,87
27396,Ménesqueville,27850,27,28,485
27397,Ménilles,27120,27,28,1708
27398,Menneval,27300,27,28,1527
27399,Mercey,27950,27,28,57
27400,Merey,27640,27,28,347
27401,Le Mesnil-Fuguet,27930,27,28,200
27403,Le Mesnil-Jourdain,27400,27,28,236
27404,Mesnil-Rousset,27390,27,28,82
27405,Mesnil-sous-Vienne,27150,27,28,102
27406,Mesnil-sur-l'Estrée,27650,27,28,942
27407,Mesnil-Verclives,27440,27,28,290
27408,Mézières-en-Vexin,27510,27,28,607
27410,Miserey,27930,27,28,589
27411,Moisville,27320,27,28,233
27412,Terres de Bord,27340,27,28,1577
27413,Montfort-sur-Risle,27290,27,28,768
27414,Montreuil-l'Argillé,27390,27,28,783
27415,Morainville-Jouveaux,27260,27,28,375
27417,Morgny,27150,27,28,650
27418,Morsan,27800,27,28,124
27419,Mouettes,27220,27,28,744
27420,Mouflaines,27420,27,28,159
27421,Mousseaux-Neuville,27220,27,28,636
27422,Muids,27430,27,28,861
27423,Muzy,27650,27,28,768
27424,Nagel-Séez-Mesnil,27190,27,28,330
27425,Nassandres sur Risle,27170,27,28,2276
27426,Neaufles-Saint-Martin,27830,27,28,1289
27427,Neaufles-Auvergny,27250,27,28,410
27428,Le Neubourg,27110,27,28,4199
27429,Neuilly,27730,27,28,168
27430,La Neuve-Grange,27150,27,28,389
27431,La Neuve-Lyre,27330,27,28,511
27432,La Neuville-du-Bosc,27890,27,28,706
27433,Neuville-sur-Authou,27800,27,28,191
27434,Noards,27560,27,28,65
27435,La Noë-Poulain,27560,27,28,248
27436,Nogent-le-Sec,27190,27,28,423
27437,Nojeon-en-Vexin,27150,27,28,352
27438,Nonancourt,27320,27,28,2321
27439,Normanville,27930,27,28,1176
27440,Notre-Dame-de-l'Isle,27940,27,28,630
27441,Notre-Dame-d'Épine,27800,27,28,67
27442,Notre-Dame-du-Hamel,27390,27,28,193
27444,Le Noyer-en-Ouche,27410,27,28,193
27445,Noyers,27720,27,28,257
27446,Ormes,27190,27,28,451
27447,Le Val-Doré,27190,27,28,890
27448,Pacy-sur-Eure,27120,27,28,5027
27451,Parville,27180,27,28,298
27453,Perriers-sur-Andelle,27910,27,28,1784
27454,Perruel,27910,27,28,465
27455,Piencourt,27230,27,28,170
27456,Pinterville,27400,27,28,813
27457,Piseux,27130,27,28,675
27458,Pîtres,27590,27,28,2589
27459,Les Places,27230,27,28,73
27460,Plainville,27300,27,28,204
27462,Le Planquay,27230,27,28,158
27463,Plasnes,27300,27,28,729
27464,Le Plessis-Grohan,27180,27,28,946
27465,Le Plessis-Hébert,27120,27,28,404
27466,Le Plessis-Sainte-Opportune,27170,27,28,351
27467,Pont-Audemer,27500,27,28,10023
27468,Pont-Authou,27290,27,28,584
27469,Pont-de-l'Arche,27340,27,28,4133
27470,Pont-Saint-Pierre,27360,27,28,1155
27471,Porte-de-Seine,27100,27,28,208
27472,Portes,27190,27,28,261
27473,Port-Mort,27940,27,28,889
27474,Poses,27740,27,28,1127
27475,La Poterie-Mathieu,27560,27,28,168
27476,Les Préaux,27500,27,28,396
27477,Pressagny-l'Orgueilleux,27510,27,28,686
27478,Prey,27220,27,28,953
27480,Puchay,27150,27,28,605
27481,Pullay,27130,27,28,381
27482,La Pyle,27370,27,28,151
27483,Quatremare,27400,27,28,450
27485,Quillebeuf-sur-Seine,27680,27,28,859
27486,Quittebeuf,27110,27,28,656
27487,Radepont,27380,27,28,639
27488,Renneville,27910,27,28,208
27489,Reuilly,27930,27,28,510
27490,Richeville,27420,27,28,264
27492,Romilly-la-Puthenaye,27170,27,28,336
27493,Romilly-sur-Andelle,27610,27,28,3234
27495,La Roquette,27700,27,28,233
27496,Rosay-sur-Lieure,27790,27,28,516
27497,Rougemontiers,27350,27,28,1032
27498,Rouge-Perriers,27110,27,28,374
27500,Routot,27350,27,28,1648
27501,Rouvray,27120,27,28,256
27502,Rugles,27250,27,28,2199
27504,Sacquenville,27930,27,28,1205
27505,Saint-Agnan-de-Cernières,27390,27,28,148
27507,Saint-André-de-l'Eure,27220,27,28,3829
27508,Saint-Antonin-de-Sommaire,27250,27,28,216
27511,Saint-Aubin-d'Écrosville,27110,27,28,759
27512,Saint-Aubin-de-Scellon,27230,27,28,326
27514,Saint-Aubin-du-Thenney,27270,27,28,346
27516,Treis-Sants-en-Ouche,27270,27,28,1321
27517,Saint-Aubin-sur-Gaillon,27600,27,28,2153
27518,Saint-Aubin-sur-Quillebeuf,27680,27,28,749
27520,Saint-Benoît-des-Ombres,27450,27,28,143
27521,Saint-Christophe-sur-Avre,27820,27,28,145
27522,Saint-Christophe-sur-Condé,27450,27,28,440
27524,Sainte-Colombe-la-Commanderie,27110,27,28,841
27525,Sainte-Colombe-près-Vernon,27950,27,28,312
27527,Saint-Cyr-de-Salerne,27800,27,28,205
27528,Le Vaudreuil,27100,27,28,3624
27529,Saint-Cyr-la-Campagne,27370,27,28,431
27530,Saint-Denis-d'Augerons,27390,27,28,75
27531,Saint-Denis-des-Monts,27520,27,28,211
27533,Saint-Denis-le-Ferment,27140,27,28,495
27534,Saint-Didier-des-Bois,27370,27,28,892
27535,Saint-Élier,27190,27,28,399
27536,Saint-Éloi-de-Fourques,27800,27,28,537
27537,Saint-Étienne-du-Vauvray,27430,27,28,896
27538,Saint-Étienne-l'Allier,27450,27,28,516
27539,Saint-Étienne-sous-Bailleul,27920,27,28,381
27540,Sainte-Geneviève-lès-Gasny,27620,27,28,648
27541,Le Mesnil-Saint-Jean,27560,27,28,161
27542,Saint-Georges-du-Vièvre,27450,27,28,894
27543,Saint-Georges-Motel,27710,27,28,880
27544,Saint-Germain-de-Fresney,27220,27,28,191
27545,Saint-Germain-de-Pasquier,27370,27,28,122
27546,Saint-Germain-des-Angles,27930,27,28,172
27547,Saint-Germain-la-Campagne,27230,27,28,845
27548,Saint-Germain-sur-Avre,27320,27,28,1195
27550,Saint-Grégoire-du-Vièvre,27450,27,28,315
27552,Saint-Jean-du-Thenney,27270,27,28,210
27553,Saint-Julien-de-la-Liègue,27600,27,28,421
27554,La Chapelle-Longueville,27950,27,28,3282
27555,Saint-Laurent-des-Bois,27220,27,28,243
27556,Saint-Laurent-du-Tencement,27390,27,28,68
27557,Saint-Léger-de-Rôtes,27300,27,28,441
27558,Saint-Léger-du-Gennetey,27520,27,28,166
27560,Saint-Luc,27930,27,28,250
27561,Saint-Maclou,27210,27,28,680
27562,Saint-Marcel,27950,27,28,4512
27563,Saint-Mards-de-Blacarville,27500,27,28,877
27564,Saint-Mards-de-Fresne,27230,27,28,347
27565,Le Lesme,27160,27,28,682
27567,Sainte-Marie-de-Vatimesnil,27150,27,28,262
27568,Sainte-Marthe,27190,27,28,501
27569,Saint-Martin-du-Tilleul,27300,27,28,243
27570,Saint-Martin-la-Campagne,27930,27,28,99
27571,Saint-Martin-Saint-Firmin,27450,27,28,334
27572,Saint-Meslin-du-Bosc,27370,27,28,309
27576,Sainte-Opportune-du-Bosc,27110,27,28,628
27577,Sainte-Opportune-la-Mare,27680,27,28,427
27578,Sainte-Marie-d'Attez,27160,27,28,575
27579,Saint-Ouen-de-Pontcheuil,27370,27,28,102
27580,Saint-Ouen-de-Thouberville,27310,27,28,2419
27582,Saint-Ouen-du-Tilleul,27670,27,28,1792
27584,Saint-Paul-de-Fourques,27800,27,28,277
27586,Saint-Philbert-sur-Boissey,27520,27,28,170
27587,Saint-Philbert-sur-Risle,27290,27,28,840
27589,Saint-Pierre-de-Bailleul,27920,27,28,973
27590,Saint-Pierre-de-Cernières,27390,27,28,228
27591,Saint-Pierre-de-Cormeilles,27260,27,28,592
27592,Saint-Pierre-de-Salerne,27800,27,28,225
27593,Saint-Pierre-des-Fleurs,27370,27,28,1714
27594,Saint-Pierre-des-Ifs,27450,27,28,253
27595,Saint-Pierre-du-Bosguérard,27370,27,28,950
27597,Saint-Pierre-du-Val,27210,27,28,600
27598,Saint-Pierre-du-Vauvray,27430,27,28,1224
27599,Saint-Pierre-la-Garenne,27600,27,28,927
27601,Saint-Samson-de-la-Roque,27680,27,28,436
27602,Saint-Sébastien-de-Morsent,27180,27,28,5524
27603,Saint-Siméon,27560,27,28,333
27604,Saint-Sulpice-de-Grimbouville,27210,27,28,161
27605,Saint-Sylvestre-de-Cormeilles,27260,27,28,223
27606,Saint-Symphorien,27500,27,28,466
27608,Saint-Victor-de-Chrétienville,27300,27,28,449
27609,Saint-Victor-d'Épine,27800,27,28,335
27610,Saint-Victor-sur-Avre,27130,27,28,54
27611,Saint-Vigor,27930,27,28,307
27612,Saint-Vincent-des-Bois,27950,27,28,344
27613,Saint-Vincent-du-Boulay,27230,27,28,366
27614,Sancourt,27150,27,28,169
27615,Sassey,27930,27,28,199
27616,La Saussaye,27370,27,28,1941
27617,Saussay-la-Campagne,27150,27,28,528
27618,Sébécourt,27190,27,28,461
27620,Selles,27500,27,28,480
27621,Serez,27220,27,28,166
27622,Serquigny,27470,27,28,1754
27623,Surtauville,27400,27,28,489
27624,Surville,27400,27,28,841
27625,Suzay,27420,27,28,343
27627,Le Theil-Nolent,27230,27,28,285
27629,Thiberville,27230,27,28,1752
27630,Thibouville,27800,27,28,328
27631,Thierville,27290,27,28,365
27632,Le Thil,27150,27,28,586
27633,Les Thilliers-en-Vexin,27420,27,28,491
27635,Le Thuit,27700,27,28,144
27638,Le Thuit de l'Oison,27370,27,28,3827
27640,Tilleul-Dame-Agnès,27170,27,28,200
27641,Le Tilleul-Lambert,27110,27,28,267
27643,Tillières-sur-Avre,27570,27,28,1020
27644,Tilly,27510,27,28,578
27645,Tocqueville,27500,27,28,140
27646,Le Torpt,27210,27,28,469
27649,Touffreville,27440,27,28,334
27650,Tournedos-Bois-Hubert,27180,27,28,451
27652,Tourneville,27930,27,28,333
27654,Tourville-la-Campagne,27370,27,28,1107
27655,Tourville-sur-Pont-Audemer,27500,27,28,726
27656,Toutainville,27500,27,28,1274
27658,Le Tremblay-Omonville,27110,27,28,391
27659,La Trinité,27930,27,28,127
27660,La Trinité-de-Réville,27270,27,28,252
27661,La Trinité-de-Thouberville,27310,27,28,409
27662,Triqueville,27500,27,28,350
27663,Le Troncq,27110,27,28,171
27664,Le Tronquay,27480,27,28,530
27665,Trouville-la-Haule,27680,27,28,758
27666,La Vacherie,27400,27,28,557
27667,Valailles,27300,27,28,413
27668,Le Val-David,27120,27,28,664
27669,Valletot,27350,27,28,408
27670,Vandrimare,27380,27,28,969
27671,Vannecrocq,27210,27,28,164
27672,Vascœuil,27910,27,28,306
27673,Vatteville,27430,27,28,175
27674,Vaux-sur-Eure,27120,27,28,272
27676,Les Trois Lacs,27700,27,28,1735
27677,Venon,27110,27,28,389
27678,Les Ventes,27180,27,28,1052
27679,Verneuil d'Avre et d'Iton,27130,27,28,7193
27680,Verneusses,27390,27,28,176
27681,Vernon,27200,27,28,25290
27682,Vesly,27870,27,28,613
27683,Vézillon,27700,27,28,231
27684,Le Vieil-Évreux,27930,27,28,840
27685,La Vieille-Lyre,27330,27,28,648
27686,Vieux-Port,27680,27,28,47
27689,Villegats,27120,27,28,360
27690,Villers-en-Vexin,27420,27,28,311
27691,Villers-sur-le-Roule,27940,27,28,829
27692,Villettes,27110,27,28,169
27693,Sylvains-Lès-Moulins,27240,27,28,1267
27694,Villez-sous-Bailleul,27950,27,28,312
27695,Villez-sur-le-Neubourg,27110,27,28,225
27696,Villiers-en-Désœuvre,27640,27,28,853
27697,Vironvay,27400,27,28,334
27698,Vitot,27110,27,28,557
27699,Voiscreville,27520,27,28,117
27700,Vraiville,27370,27,28,721
27701,Val-de-Reuil,27100,27,28,13245
28001,Abondant,28410,28,24,2434
28003,Allainville,28500,28,24,159
28004,Allonnes,28150,28,24,321
28005,Alluyes,28800,28,24,756
28006,Amilly,28300,28,24,1855
28007,Anet,28260,28,24,2721
28008,Ardelles,28170,28,24,211
28009,Ardelu,28700,28,24,72
28010,Argenvilliers,28480,28,24,310
28012,Vald'Yerre,28290,28,24,3609
28013,Aunay-sous-Auneau,28700,28,24,1484
28014,Aunay-sous-Crécy,28500,28,24,646
28015,Auneau-Bleury-Saint-Symphorien,28700,28,24,6419
28016,Les Autels-Villevillon,28330,28,24,106
28018,Authon-du-Perche,28330,28,24,1480
28019,Baigneaux,28140,28,24,232
28021,Bailleau-le-Pin,28120,28,24,1684
28022,Bailleau-l'Évêque,28300,28,24,1175
28023,Bailleau-Armenonville,28320,28,24,1299
28024,Barjouville,28630,28,24,1742
28026,Baudreville,28310,28,24,247
28027,La Bazoche-Gouet,28330,28,24,1234
28028,Bazoches-en-Dunois,28140,28,24,263
28029,Bazoches-les-Hautes,28140,28,24,330
28030,Beauche,28270,28,24,279
28031,Beaumont-les-Autels,28480,28,24,438
28032,Beauvilliers,28150,28,24,340
28033,Belhomert-Guéhouville,28240,28,24,810
28034,Berchères-Saint-Germain,28300,28,24,905
28035,Berchères-les-Pierres,28630,28,24,1000
28036,Berchères-sur-Vesgre,28260,28,24,862
28037,Bérou-la-Mulotière,28270,28,24,345
28038,Béthonvilliers,28330,28,24,132
28039,Béville-le-Comte,28700,28,24,1705
28040,Billancelles,28190,28,24,310
28041,Blandainville,28120,28,24,283
28045,Boissy-en-Drouais,28500,28,24,226
28046,Boissy-lès-Perche,28340,28,24,497
28047,Boisville-la-Saint-Père,28150,28,24,719
28048,La Bourdinière-Saint-Loup,28360,28,24,741
28049,Boncé,28150,28,24,212
28050,Boncourt,28260,28,24,274
28051,Bonneval,28800,28,24,4868
28052,Bouglainval,28130,28,24,743
28053,Le Boullay-les-Deux-Églises,28170,28,24,242
28054,Le Boullay-Mivoye,28210,28,24,526
28055,Le Boullay-Thierry,28210,28,24,594
28056,Boutigny-Prouais,28410,28,24,1704
28057,Bouville,28800,28,24,530
28058,Bréchamps,28210,28,24,362
28059,Brezolles,28270,28,24,1785
28060,Briconville,28300,28,24,271
28061,Brou,28160,28,24,3230
28062,Broué,28410,28,24,837
28064,Bû,28410,28,24,2077
28065,Bullainville,28800,28,24,115
28067,Cernay,28120,28,24,80
28068,Challet,28300,28,24,429
28070,Champhol,28300,28,24,3643
28071,Champrond-en-Gâtine,28240,28,24,744
28072,Champrond-en-Perchet,28400,28,24,388
28073,Champseru,28700,28,24,345
28074,La Chapelle-d'Aunainville,28700,28,24,239
28075,La Chapelle-du-Noyer,28200,28,24,1015
28076,La Chapelle-Forainvilliers,28500,28,24,211
28077,La Chapelle-Fortin,28340,28,24,167
28078,Chapelle-Guillaume,28330,28,24,181
28079,Chapelle-Royale,28290,28,24,333
28080,Charbonnières,28330,28,24,263
28081,Charonville,28120,28,24,293
28082,Charpont,28500,28,24,622
28084,Chartainvilliers,28130,28,24,654
28085,Chartres,28000,28,24,38324
28086,Chassant,28480,28,24,299
28087,Châtaincourt,28270,28,24,221
28088,Châteaudun,28200,28,24,12830
28089,Châteauneuf-en-Thymerais,28170,28,24,2641
28090,Les Châtelets,28270,28,24,111
28091,Les Châtelliers-Notre-Dame,28120,28,24,148
28092,Châtenay,28700,28,24,241
28094,Chaudon,28210,28,24,1688
28095,Chauffours,28120,28,24,292
28096,La Chaussée-d'Ivry,28260,28,24,1321
28098,Cherisy,28500,28,24,1842
28099,Chuisnes,28190,28,24,1126
28100,Cintray,28300,28,24,479
28102,Clévilliers,28300,28,24,765
28103,Cloyes-les-Trois-Rivières,28220,28,24,5607
28104,Coltainville,28300,28,24,915
28105,Combres,28480,28,24,547
28106,Conie-Molitard,28200,28,24,387
28107,Corancez,28630,28,24,372
28108,Cormainville,28140,28,24,213
28109,Les Corvées-les-Yys,28240,28,24,326
28110,Le Coudray,28630,28,24,4038
28111,Coudray-au-Perche,28330,28,24,364
28113,Coulombs,28210,28,24,1363
28114,Courbehaye,28140,28,24,138
28116,Courville-sur-Eure,28190,28,24,2791
28117,Crécy-Couvé,28500,28,24,255
28118,Croisilles,28210,28,24,422
28119,La Croix-du-Perche,28480,28,24,147
28120,Crucey-Villages,28270,28,24,463
28121,Dambron,28140,28,24,93
28122,Dammarie,28360,28,24,1505
28123,Dampierre-sous-Brou,28160,28,24,443
28124,Dampierre-sur-Avre,28350,28,24,756
28126,Dancy,28800,28,24,202
28127,Dangeau,28160,28,24,1259
28128,Dangers,28190,28,24,433
28129,Denonville,28700,28,24,798
28130,Digny,28250,28,24,1003
28132,Donnemain-Saint-Mamès,28200,28,24,654
28134,Dreux,28100,28,24,31543
28135,Droue-sur-Drouette,28230,28,24,1212
28136,Écluzelles,28500,28,24,162
28137,Écrosnes,28320,28,24,869
28139,Épeautrolles,28120,28,24,165
28140,Épernon,28230,28,24,5715
28141,Ermenonville-la-Grande,28120,28,24,311
28142,Ermenonville-la-Petite,28120,28,24,192
28143,Escorpain,28270,28,24,223
28144,Les Étilleux,28330,28,24,204
28146,Faverolles,28210,28,24,820
28147,Favières,28170,28,24,637
28148,Le Favril,28190,28,24,360
28149,La Ferté-Vidame,28340,28,24,543
28151,Fessanvilliers-Mattanvilliers,28270,28,24,168
28153,Flacey,28800,28,24,208
28154,Fontaine-la-Guyon,28190,28,24,1684
28155,Fontaine-les-Ribouts,28170,28,24,186
28156,Fontaine-Simon,28240,28,24,888
28157,Fontenay-sur-Conie,28140,28,24,150
28158,Fontenay-sur-Eure,28630,28,24,1206
28159,La Framboisière,28250,28,24,333
28160,Francourville,28700,28,24,941
28161,Frazé,28160,28,24,482
28162,Fresnay-le-Comte,28360,28,24,281
28163,Fresnay-le-Gilmert,28300,28,24,217
28164,Fresnay-l'Évêque,28310,28,24,739
28166,Friaize,28240,28,24,256
28167,Fruncé,28190,28,24,376
28168,Gallardon,28320,28,24,3530
28169,Garancières-en-Beauce,28700,28,24,238
28170,Garancières-en-Drouais,28500,28,24,272
28171,Garnay,28500,28,24,1019
28172,Gas,28320,28,24,718
28173,Gasville-Oisème,28300,28,24,1467
28175,La Gaudaine,28400,28,24,178
28176,Le Gault-Saint-Denis,28800,28,24,666
28177,Gellainville,28630,28,24,765
28178,Germainville,28500,28,24,338
28180,Gilles,28260,28,24,498
28182,Gohory,28160,28,24,319
28183,Gommerville,28310,28,24,663
28184,Gouillons,28310,28,24,335
28185,Goussainville,28410,28,24,1335
28187,Guainville,28260,28,24,696
28188,Le Gué-de-Longroi,28700,28,24,860
28189,Guilleville,28310,28,24,156
28190,Guillonville,28140,28,24,459
28191,Hanches,28130,28,24,2696
28192,Happonvilliers,28480,28,24,296
28193,Havelu,28410,28,24,127
28194,Houville-la-Branche,28700,28,24,420
28195,Houx,28130,28,24,746
28196,Illiers-Combray,28120,28,24,3210
28197,Intréville,28310,28,24,118
28198,Jallans,28200,28,24,786
28199,Janville-en-Beauce,28310,28,24,2464
28200,Jaudrais,28250,28,24,396
28201,Jouy,28300,28,24,1988
28202,Lamblore,28340,28,24,318
28203,Landelles,28190,28,24,628
28206,Laons,28270,28,24,648
28207,Léthuin,28700,28,24,240
28208,Levainville,28700,28,24,379
28209,Lèves,28300,28,24,5685
28210,Levesville-la-Chenard,28310,28,24,229
28211,Logron,28200,28,24,577
28212,Loigny-la-Bataille,28140,28,24,218
28213,Lormaye,28210,28,24,686
